1890814,27.00,0.04,-0.22,28.00,0.42,-0.36,26.00,-0.04,-0.00
1890874,27.00,-0.08,-0.22,28.00,1.05,-0.13,26.00,0.04,0.02
1890934,27.00,0.07,-0.14,28.00,1.47,-0.24,26.00,-0.11,-0.03
1890994,27.00,-0.07,-0.16,28.00,2.01,0.04,26.00,-0.02,-0.00
1891054,27.00,-0.01,0.08,28.00,2.45,0.22,26.00,-0.10,-0.02
1891115,27.00,0.07,-0.15,28.00,2.98,0.03,26.00,-0.02,0.07
1891175,27.00,0.01,-0.32,28.00,3.32,0.15,26.00,0.01,-0.05
1891235,27.00,0.01,-0.25,28.00,3.42,0.05,26.00,0.02,-0.05
1891295,27.00,-0.08,-0.14,28.00,3.90,-0.36,26.00,-0.04,-0.02
1891355,27.00,0.05,-0.18,28.00,3.85,-0.48,26.00,-0.04,0.09
1891415,27.00,0.08,-0.23,28.00,4.02,-0.29,26.00,-0.05,-0.03
1891475,27.00,-0.01,-0.15,28.00,3.83,0.14,26.00,-0.02,-0.07
1891536,27.00,0.08,-0.18,28.00,3.77,0.03,26.00,-0.14,-0.13
1891596,27.00,-0.01,-0.18,28.00,3.05,0.08,26.00,-0.04,-0.06
1891656,27.00,0.07,-0.13,28.00,3.00,0.03,26.00,-0.02,-0.08
1891716,27.00,-0.10,-0.13,28.00,2.72,-0.28,26.00,0.02,-0.05
1891776,27.00,-0.01,-0.21,28.00,2.19,-0.07,26.00,-0.05,0.01
1891836,27.00,0.30,-0.09,28.00,1.79,-0.05,26.00,-0.01,-0.08
1891896,27.00,0.01,-0.21,28.00,1.02,0.21,26.00,0.02,-0.04
1891956,27.00,-0.10,-0.34,28.00,0.51,0.22,26.00,0.04,-0.07
1892017,27.00,0.01,-0.22,28.00,-0.15,-0.02,26.00,-0.10,-0.04
1892077,27.00,0.12,-0.08,28.00,-0.61,-0.10,26.00,0.02,-0.09
1892137,27.00,0.05,-0.13,28.00,-1.03,-0.41,26.00,-0.02,-0.13
1892197,27.00,0.05,-0.09,28.00,-1.78,-0.04,26.00,0.01,-0.06
1892257,27.00,0.04,-0.14,28.00,-2.23,-0.29,26.00,0.02,-0.09
1892317,27.00,-0.04,-0.26,28.00,-2.89,-0.27,26.00,-0.05,-0.01
1892377,27.00,0.27,-0.32,28.00,-3.19,-0.37,26.00,0.05,0.05
1892438,27.00,-0.04,-0.18,28.00,-3.23,-0.53,26.00,-0.01,0.07
1892498,27.00,0.07,-0.29,28.00,-3.64,-0.20,26.00,0.01,-0.03
1892558,27.00,0.04,-0.19,28.00,-3.82,-0.18,26.00,-0.02,-0.15
1892618,27.00,0.05,-0.23,28.00,-3.85,-0.31,26.00,0.01,-0.10
1892678,27.00,0.10,-0.26,28.00,-3.96,-0.44,26.00,0.05,0.04
1892738,27.00,-0.05,-0.21,28.00,-3.85,-0.03,26.00,0.02,0.03
1892798,27.00,-0.04,-0.16,28.00,-3.45,-0.38,26.00,-0.02,0.00
1892858,27.00,-0.04,-0.18,28.00,-3.23,-0.55,26.00,-0.05,-0.10
1892919,27.00,0.05,-0.15,28.00,-3.17,-0.57,26.00,-0.05,-0.02
1892979,27.00,0.02,-0.15,28.00,-2.40,-0.59,26.00,0.02,0.04
1893039,27.00,-0.21,-0.36,28.00,-2.26,-0.36,26.00,-0.04,-0.03
1893099,27.00,-0.04,-0.24,28.00,-1.68,-0.38,26.00,-0.05,-0.02
1893159,27.00,0.07,-0.37,28.00,-1.06,-0.87,26.00,-0.01,-0.01
1893219,27.00,-0.15,-0.24,28.00,-0.08,-1.05,26.00,0.02,-0.00
1893279,27.00,0.07,-0.23,28.00,0.11,-0.46,26.00,0.02,-0.05
1893340,27.00,-0.07,-0.07,28.00,0.73,-0.27,26.00,-0.02,-0.04
1893400,27.00,0.02,-0.14,28.00,1.43,-0.66,26.00,-0.02,-0.10
1893460,27.00,0.05,-0.31,28.00,1.88,-0.14,26.00,0.01,-0.05
1893520,27.00,0.08,-0.24,28.00,2.59,-0.01,26.00,0.01,-0.01
1893580,27.00,0.05,-0.16,28.00,2.78,0.12,26.00,-0.02,-0.15
1893640,27.00,-0.15,-0.24,28.00,2.84,-0.49,26.00,-0.02,-0.04
1893700,27.00,0.04,-0.18,28.00,3.57,-0.45,26.00,0.01,0.01
1893760,27.00,-0.05,-0.34,28.00,3.47,0.07,26.00,0.01,-0.06
1893821,27.00,-0.08,-0.32,28.00,3.67,0.33,26.00,0.01,-0.05
1893881,27.00,0.08,-0.05,28.00,3.85,-0.53,26.00,-0.04,-0.07
1893941,27.00,-0.07,-0.12,28.00,3.99,-0.10,26.00,-0.05,0.08
1894001,27.00,0.01,-0.14,28.00,3.79,-0.12,26.00,0.10,-0.02
1894061,27.00,0.01,-0.23,28.00,3.58,-0.80,26.00,-0.04,-0.00
1894121,27.00,-0.05,-0.19,28.00,3.48,0.07,26.00,0.01,0.00
1894181,27.00,-0.12,-0.09,28.00,2.70,0.42,26.00,-0.05,-0.03
1894242,27.00,0.15,-0.12,28.00,2.53,-0.07,26.00,-0.02,0.03
1894302,27.00,0.12,-0.02,28.00,1.97,-0.17,26.00,-0.01,-0.07
1894362,27.00,-0.12,-0.19,28.00,1.33,0.12,26.00,-0.07,-0.11
1894422,27.00,0.05,-0.34,28.00,0.89,-0.25,26.00,-0.01,-0.10
1894482,27.00,0.08,-0.18,28.00,0.33,-0.10,26.00,-0.05,-0.00
1894542,27.00,-0.01,-0.26,28.00,-0.23,-0.38,26.00,0.02,-0.02
1894602,27.00,-0.02,-0.09,28.00,-1.09,-0.27,26.00,-0.01,-0.08
1894662,27.00,0.20,-0.25,28.00,-1.44,-0.28,26.00,0.02,-0.05
1894723,27.00,0.04,-0.11,28.00,-2.09,-0.33,26.00,0.07,-0.08
1894783,27.00,-0.01,0.00,28.00,-2.42,-0.22,26.00,-0.01,-0.04
1894843,27.00,-0.17,-0.08,28.00,-3.07,-0.02,26.00,-0.05,-0.05
1894903,27.00,-0.01,-0.29,28.00,-3.14,-0.41,26.00,-0.01,0.00
1894963,27.00,-0.15,-0.29,28.00,-3.29,-0.52,26.00,0.01,-0.02
1895023,27.00,-0.05,-0.24,28.00,-3.71,-0.04,26.00,-0.01,-0.02
1895083,27.00,-0.01,-0.42,28.00,-3.92,-0.44,26.00,0.01,0.06
1895144,27.00,-0.05,-0.29,28.00,-3.96,-0.43,26.00,0.01,-0.01
1895204,27.00,0.11,-0.34,28.00,-4.05,-0.58,26.00,-0.08,0.00
1895264,27.00,-0.17,-0.22,28.00,-3.80,-1.06,26.00,0.01,0.03
1895324,27.00,-0.07,-0.35,28.00,-3.47,-0.66,26.00,0.01,-0.06
1895384,27.00,-0.02,-0.23,28.00,-3.03,-0.18,26.00,-0.01,-0.09
1895444,27.00,0.01,-0.18,28.00,-2.86,-0.15,26.00,-0.02,0.04
1895504,27.00,-0.04,-0.24,28.00,-2.40,-0.70,26.00,0.01,-0.10
1895564,27.00,0.02,-0.12,28.00,-1.79,-0.95,26.00,0.02,-0.09
1895625,27.00,0.01,-0.10,28.00,-1.33,-0.52,26.00,-0.11,-0.03
1895685,27.00,-0.12,-0.29,28.00,-0.62,-0.97,26.00,0.02,-0.02
1895745,27.00,0.24,-0.29,28.00,0.01,-0.70,26.00,-0.02,0.05
1895805,27.00,-0.18,-0.16,28.00,0.37,-0.29,26.00,-0.02,0.02
1895865,27.00,0.05,-0.12,28.00,0.90,0.45,26.00,-0.10,-0.06
1895925,27.00,0.08,-0.25,28.00,1.66,-0.02,26.00,-0.01,0.02
1895985,27.00,-0.02,-0.14,28.00,1.96,-0.42,26.00,0.01,-0.00
1896046,27.00,-0.15,-0.16,28.00,2.60,-0.50,26.00,-0.04,0.03
1896106,27.00,-0.01,-0.15,28.00,3.01,-0.06,26.00,-0.02,-0.08
1896166,27.00,-0.04,-0.22,28.00,3.26,-0.15,26.00,-0.04,-0.06
1896226,27.00,0.15,-0.14,28.00,3.57,-0.13,26.00,-0.01,-0.07
1896286,27.00,-0.11,-0.26,28.00,3.98,-0.04,26.00,0.01,-0.06
1896346,27.00,0.02,-0.22,28.00,3.98,0.12,26.00,-0.02,-0.00
1896406,27.00,0.01,-0.14,28.00,3.83,0.11,26.00,-0.02,-0.02
1896466,27.00,-0.10,-0.31,28.00,3.85,-0.17,26.00,-0.05,-0.08
1896527,27.00,-0.01,-0.18,28.00,3.41,0.08,26.00,0.12,-0.05
1896587,27.00,0.12,-0.11,28.00,3.32,-0.11,26.00,-0.01,-0.01
1896647,27.00,0.04,-0.04,28.00,3.29,-0.04,26.00,0.02,-0.07
1896707,27.00,-0.05,-0.23,28.00,2.70,0.04,26.00,0.01,-0.07
1896767,27.00,-0.17,-0.24,28.00,2.03,-0.45,26.00,-0.01,-0.07
1896827,27.00,0.02,-0.12,28.00,1.82,0.16,26.00,0.01,-0.02
1896887,27.00,-0.14,-0.28,28.00,1.08,-0.29,26.00,0.05,0.05
