3590994,27.00,-0.14,-0.13,28.00,2.00,0.19,27.00,-0.04,-0.07
3591055,27.00,-0.01,-0.12,28.00,2.63,0.19,27.00,-0.02,-0.10
3591115,27.00,-0.04,-0.27,28.00,3.17,-0.74,27.00,0.01,-0.02
3591175,27.00,0.07,-0.15,28.00,3.58,0.03,27.00,-0.02,-0.06
3591235,27.00,0.17,-0.32,28.00,3.29,0.02,27.00,-0.01,-0.06
3591295,27.00,-0.01,-0.25,28.00,3.64,-0.51,27.00,-0.02,-0.02
3591355,27.00,0.01,-0.29,28.00,3.90,-0.36,27.00,-0.05,-0.06
3591415,27.00,-0.01,-0.17,28.00,3.83,-0.31,27.00,-0.02,-0.12
3591476,27.00,-0.14,-0.40,28.00,3.88,0.03,27.00,0.04,-0.03
3591536,27.00,-0.11,-0.27,28.00,3.47,-0.03,27.00,0.01,0.03
3591596,27.00,-0.17,-0.22,28.00,3.32,-0.01,27.00,0.02,0.03
3591656,27.00,0.01,-0.26,28.00,2.84,0.16,27.00,-0.01,-0.07
3591716,27.00,0.05,0.02,28.00,2.72,-0.33,27.00,0.01,-0.07
3591776,27.00,-0.02,-0.19,28.00,2.13,0.49,27.00,0.02,0.02
3591836,27.00,-0.14,-0.38,28.00,1.77,-0.03,27.00,-0.04,-0.04
3591896,27.00,0.05,-0.08,28.00,1.18,0.07,27.00,0.02,-0.04
3591957,27.00,0.05,-0.08,28.00,0.58,0.48,27.00,-0.04,-0.03
3592017,27.00,0.07,-0.12,28.00,-0.08,-0.10,27.00,0.01,-0.00
3592077,27.00,-0.04,-0.13,28.00,-0.52,0.12,27.00,-0.04,-0.02
3592137,27.00,-0.04,-0.22,28.00,-1.02,-0.60,27.00,-0.04,-0.07
3592197,27.00,-0.12,-0.34,28.00,-1.78,-0.33,27.00,-0.01,-0.02
3592257,27.00,-0.04,-0.16,28.00,-2.47,-0.19,27.00,-0.04,-0.10
3592317,27.00,0.01,-0.23,28.00,-2.63,-0.30,27.00,-0.04,-0.04
3592378,27.00,-0.10,-0.18,28.00,-2.98,-0.69,27.00,-0.05,-0.04
3592438,27.00,0.11,-0.21,28.00,-3.61,-0.56,27.00,0.01,0.03
3592498,27.00,0.02,-0.13,28.00,-3.44,-0.64,27.00,-0.05,0.01
3592558,27.00,0.11,-0.18,28.00,-3.85,-0.29,27.00,-0.02,0.00
3592618,27.00,0.04,-0.16,28.00,-3.77,-0.51,27.00,-0.01,-0.02
3592678,27.00,-0.08,-0.26,28.00,-3.98,-0.29,27.00,-0.05,-0.05
3592738,27.00,0.01,-0.26,28.00,-4.02,-0.14,27.00,-0.08,-0.04
3592798,27.00,0.07,-0.21,28.00,-3.54,-0.23,27.00,-0.04,-0.05
3592859,27.00,-0.02,-0.09,28.00,-3.20,-0.44,27.00,-0.01,-0.07
3592919,27.00,0.01,-0.10,28.00,-2.85,-0.42,27.00,-0.02,0.00
3592979,27.00,-0.05,-0.35,28.00,-2.42,-0.52,27.00,-0.01,0.04
3593039,27.00,-0.08,-0.34,28.00,-2.03,-0.72,27.00,-0.04,-0.02
3593099,27.00,-0.01,-0.31,28.00,-1.52,-0.74,27.00,-0.01,-0.04
3593159,27.00,-0.11,-0.28,28.00,-0.95,-0.88,27.00,-0.04,-0.02
3593219,27.00,-0.07,0.17,28.00,-0.20,-0.72,27.00,0.04,0.00
3593280,27.00,-0.01,-0.12,28.00,0.20,-0.23,27.00,-0.05,-0.04
3593340,27.00,0.12,-0.30,28.00,0.84,-0.46,27.00,0.02,-0.01
3593400,27.00,-0.10,-0.18,28.00,1.24,-0.06,27.00,-0.01,-0.05
3593460,27.00,0.07,-0.20,28.00,1.75,-0.08,27.00,-0.04,0.03
3593520,27.00,-0.05,-0.21,28.00,2.48,-0.28,27.00,-0.04,0.01
3593580,27.00,0.01,-0.15,28.00,2.98,-0.01,27.00,0.02,-0.00
3593640,27.00,0.01,-0.24,28.00,3.10,-0.26,27.00,0.01,-0.03
3593701,27.00,-0.02,-0.20,28.00,3.33,-0.31,27.00,0.04,-0.06
3593761,27.00,-0.11,-0.14,28.00,3.47,0.16,27.00,-0.02,-0.02
3593821,27.00,-0.12,-0.30,28.00,3.66,-0.08,27.00,0.08,-0.06
3593881,27.00,-0.10,-0.06,28.00,3.98,-0.43,27.00,-0.01,-0.06
3593941,27.00,0.02,-0.27,28.00,3.79,-0.31,27.00,0.04,-0.03
3594001,27.00,0.08,-0.13,28.00,3.83,-0.11,27.00,0.02,-0.06
3594061,27.00,-0.08,-0.16,28.00,3.39,-0.33,27.00,-0.04,-0.07
3594121,27.00,0.07,-0.22,28.00,3.22,-0.07,27.00,-0.02,-0.03
3594182,27.00,0.14,-0.15,28.00,2.82,0.07,27.00,-0.04,-0.06
3594242,27.00,0.14,-0.12,28.00,2.62,-0.21,27.00,0.02,-0.12
3594302,27.00,0.02,-0.36,28.00,1.99,-0.24,27.00,0.02,-0.06
3594362,27.00,0.10,-0.10,28.00,1.52,-0.05,27.00,-0.04,0.04
3594422,27.00,-0.04,-0.15,28.00,0.83,-0.57,27.00,-0.05,-0.06
3594482,27.00,-0.07,-0.22,28.00,0.34,0.00,27.00,0.02,0.03
3594542,27.00,-0.01,-0.28,28.00,-0.20,-0.19,27.00,0.02,-0.04
3594603,27.00,-0.12,-0.09,28.00,-0.89,0.10,27.00,-0.05,-0.03
3594663,27.00,-0.07,-0.14,28.00,-1.60,-0.31,27.00,0.01,-0.00
