2555266,27.00,-0.02,-0.05,28.00,-3.74,-0.33,26.00,-0.02,-0.02
2555326,27.00,0.14,-0.25,28.00,-3.32,-0.25,26.00,-0.04,0.04
2555386,27.00,0.10,-0.14,28.00,-3.05,-0.37,26.00,0.05,-0.03
2555446,27.00,-0.01,-0.10,28.00,-2.73,-0.10,26.00,0.04,-0.03
2555506,27.00,0.10,-0.08,28.00,-2.16,-0.58,26.00,0.04,-0.01
2555567,27.00,-0.04,-0.21,28.00,-1.82,-0.20,26.00,0.02,-0.01
2555627,27.00,-0.04,-0.10,28.00,-1.21,-0.51,26.00,-0.02,-0.07
2555687,27.00,-0.05,-0.28,28.00,-0.58,-0.91,26.00,0.02,-0.08
2555747,27.00,0.04,-0.24,28.00,-0.04,-0.60,26.00,-0.05,-0.05
2555807,27.00,-0.08,0.04,28.00,0.37,-0.02,26.00,-0.02,0.00
2555867,27.00,0.11,-0.00,28.00,1.14,-0.10,26.00,-0.02,-0.07
2555927,27.00,0.07,-0.32,28.00,1.38,-0.13,26.00,-0.02,0.01
2555987,27.00,0.11,-0.07,28.00,2.18,-0.07,26.00,-0.05,-0.03
2556048,27.00,0.11,-0.21,28.00,2.82,-0.43,26.00,-0.07,-0.01
2556108,27.00,0.01,-0.20,28.00,2.88,0.20,26.00,-0.01,-0.11
2556168,27.00,-0.01,-0.18,28.00,3.42,0.45,26.00,-0.05,-0.00
2556228,27.00,0.14,-0.21,28.00,3.82,-0.28,26.00,0.04,-0.00
2556288,27.00,0.07,-0.28,28.00,3.74,-0.11,26.00,-0.05,-0.09
2556348,27.00,-0.01,-0.19,28.00,3.86,-0.24,26.00,0.07,-0.02
2556408,27.00,0.18,-0.19,28.00,4.11,0.28,26.00,0.08,-0.01
2556469,27.00,0.05,-0.16,28.00,3.90,0.32,26.00,-0.01,-0.03
2556529,27.00,0.01,-0.08,28.00,3.61,0.42,26.00,-0.11,-0.00
2556589,27.00,0.08,-0.19,28.00,3.23,0.19,26.00,0.07,0.02
2556649,27.00,-0.07,-0.12,28.00,2.89,0.27,26.00,0.04,-0.01
2556709,27.00,-0.04,-0.19,28.00,2.69,-0.25,26.00,0.01,-0.01
2556769,27.00,0.11,-0.09,28.00,2.10,0.05,26.00,-0.02,0.04
2556829,27.00,0.11,-0.15,28.00,1.63,-0.15,26.00,0.07,-0.08
2556889,27.00,-0.04,-0.19,28.00,1.28,-0.27,26.00,0.02,0.01
2556950,27.00,-0.20,-0.14,28.00,0.45,0.47,26.00,-0.01,-0.03
2557010,27.00,0.02,-0.26,28.00,0.01,-0.08,26.00,0.02,-0.08
2557070,27.00,0.10,-0.21,28.00,-0.29,0.10,26.00,0.04,-0.07
2557130,27.00,-0.01,-0.29,28.00,-0.84,-0.61,26.00,-0.02,-0.02
2557190,27.00,-0.04,-0.10,28.00,-1.82,-0.45,26.00,-0.02,0.04
2557250,27.00,0.10,-0.39,28.00,-2.32,-0.51,26.00,0.05,-0.04
2557310,27.00,0.10,-0.13,28.00,-2.63,-0.28,26.00,-0.07,-0.07
2557371,27.00,0.11,0.02,28.00,-2.91,-0.07,26.00,-0.04,-0.01
2557431,27.00,0.04,-0.23,28.00,-3.44,0.29,26.00,-0.04,-0.02
2557491,27.00,-0.01,-0.11,28.00,-3.67,-0.22,26.00,0.01,0.02
2557551,27.00,-0.07,-0.22,28.00,-3.86,-0.72,26.00,-0.02,-0.05
2557611,27.00,-0.08,-0.26,28.00,-3.88,-0.06,26.00,0.02,-0.09
2557671,27.00,-0.15,-0.20,28.00,-3.86,-0.59,26.00,0.08,-0.05
2557731,27.00,0.02,-0.20,28.00,-3.77,-0.18,26.00,0.04,-0.09
2557791,27.00,-0.17,-0.07,28.00,-3.63,-0.11,26.00,0.04,-0.03
2557852,27.00,0.10,-0.39,28.00,-3.41,-0.02,26.00,0.07,-0.06
2557912,27.00,0.07,-0.22,28.00,-2.89,-0.29,26.00,-0.01,0.01
2557972,27.00,-0.02,-0.48,28.00,-2.45,-0.52,26.00,-0.07,-0.00
2558032,27.00,-0.07,-0.21,28.00,-1.96,-0.66,26.00,-0.04,-0.03
2558092,27.00,-0.02,-0.12,28.00,-1.40,-0.25,26.00,0.05,-0.01
2558152,27.00,-0.08,-0.29,28.00,-1.25,-0.42,26.00,-0.07,0.01
2558212,27.00,-0.05,-0.07,28.00,-0.49,-0.38,26.00,-0.02,-0.01
2558273,27.00,-0.23,-0.31,28.00,0.01,-0.33,26.00,-0.01,0.03
2558333,27.00,0.02,-0.01,28.00,0.86,-0.37,26.00,0.01,-0.08
2558393,27.00,-0.15,-0.27,28.00,1.18,0.08,26.00,0.02,0.00
2558453,27.00,-0.15,-0.12,28.00,1.72,-0.12,26.00,-0.01,0.04
2558513,27.00,0.05,-0.24,28.00,2.38,0.28,26.00,-0.02,0.03
2558573,27.00,0.07,-0.19,28.00,2.70,-0.32,26.00,-0.02,0.03
2558633,27.00,0.05,-0.18,28.00,2.85,-0.07,26.00,-0.04,-0.03
2558694,27.00,0.01,-0.07,28.00,3.42,-0.18,26.00,0.02,-0.02
2558754,27.00,-0.01,-0.33,28.00,3.35,-0.23,26.00,-0.05,0.04
2558814,27.00,-0.04,-0.17,28.00,3.73,-0.19,26.00,-0.01,0.00
2558874,27.00,0.01,-0.17,28.00,3.68,-0.11,26.00,-0.07,-0.07
2558934,27.00,0.15,-0.24,28.00,3.99,-0.51,26.00,0.02,-0.03
2558994,27.00,-0.14,-0.33,28.00,3.71,-0.40,26.00,0.07,-0.03
2559054,27.00,0.02,-0.11,28.00,3.55,-0.19,26.00,0.05,0.02
2559114,27.00,0.12,-0.26,28.00,3.44,0.27,26.00,0.01,-0.02
2559175,27.00,-0.18,-0.20,28.00,2.91,0.45,26.00,-0.02,-0.04
2559235,27.00,-0.10,-0.11,28.00,2.37,0.17,26.00,0.05,-0.02
2559295,27.00,-0.08,-0.24,28.00,2.01,0.09,26.00,-0.02,-0.00
2559355,27.00,-0.02,-0.15,28.00,1.58,-0.00,26.00,-0.07,-0.02
2559415,27.00,0.04,0.02,28.00,1.22,0.22,26.00,0.02,0.06
2559475,27.00,0.07,-0.22,28.00,0.55,0.01,26.00,0.04,-0.07
2559535,27.00,0.14,-0.20,28.00,-0.36,-0.52,26.00,0.02,-0.08
2559596,27.00,-0.07,-0.15,28.00,-0.87,-0.46,26.00,-0.02,-0.09
2559656,27.00,0.07,-0.17,28.00,-1.41,-0.31,26.00,0.05,-0.07
2559716,27.00,0.02,-0.22,28.00,-2.15,-0.44,26.00,-0.02,0.04
2559776,27.00,-0.01,-0.21,28.00,-2.47,-0.33,26.00,0.02,-0.03
2559836,27.00,-0.05,-0.31,28.00,-3.13,-0.01,26.00,-0.02,0.01
2559896,27.00,-0.05,-0.26,28.00,-3.13,-0.22,26.00,-0.02,-0.09
2559956,27.00,0.02,-0.41,28.00,-3.52,-0.13,26.00,0.02,-0.07
2560016,27.00,0.11,-0.22,28.00,-3.90,-0.84,26.00,0.02,-0.07
2560077,27.00,-0.21,-0.17,28.00,-3.96,-0.50,26.00,-0.01,-0.05
2560137,27.00,-0.29,-0.16,28.00,-3.86,-0.67,26.00,-0.01,-0.07
2560197,27.00,0.05,-0.19,28.00,-3.63,-0.29,26.00,0.01,-0.08
2560257,27.00,-0.05,-0.31,28.00,-4.05,-0.33,26.00,-0.02,-0.00
2560317,27.00,-0.12,-0.22,28.00,-3.04,-0.70,26.00,0.02,-0.07
2560377,27.00,-0.05,-0.15,28.00,-3.23,-0.34,26.00,-0.01,-0.01
2560437,27.00,0.01,-0.12,28.00,-2.63,-0.65,26.00,-0.04,0.01
2560498,27.00,-0.01,-0.18,28.00,-2.45,-0.52,26.00,-0.05,-0.04
2560558,27.00,-0.07,-0.40,28.00,-1.91,-0.48,26.00,0.04,0.03
2560618,27.00,-0.04,-0.29,28.00,-1.50,-0.80,26.00,-0.04,-0.03
2560678,27.00,0.15,-0.30,28.00,-0.81,-0.60,26.00,-0.04,-0.07
2560738,27.00,0.07,-0.11,28.00,-0.15,-0.80,26.00,-0.07,-0.06
2560798,27.00,0.02,-0.23,28.00,0.45,-0.72,26.00,-0.01,-0.02
2560858,27.00,-0.02,-0.12,28.00,0.96,-0.17,26.00,-0.12,0.03
2560918,27.00,-0.11,-0.33,28.00,1.43,-0.08,26.00,0.02,-0.01
2560979,27.00,0.07,-0.03,28.00,2.01,-0.25,26.00,-0.01,0.01
2561039,27.00,0.04,-0.07,28.00,2.50,-0.06,26.00,0.07,-0.00
2561099,27.00,-0.14,-0.25,28.00,2.89,0.21,26.00,0.02,0.04
2561159,27.00,0.08,-0.30,28.00,3.10,-0.48,26.00,0.02,-0.06
2561219,27.00,-0.08,-0.19,28.00,3.93,-0.47,26.00,-0.04,-0.01
2561279,27.00,-0.10,-0.13,28.00,3.45,0.07,26.00,0.04,-0.00
2561339,27.00,-0.01,-0.28,28.00,3.77,0.11,26.00,0.01,-0.07
2561400,27.00,0.01,-0.34,28.00,3.96,-0.22,26.00,-0.07,0.01
2561460,27.00,-0.15,-0.10,28.00,3.83,-0.45,26.00,-0.01,-0.06
2561520,27.00,0.10,-0.09,28.00,3.83,-0.32,26.00,-0.01,0.01
2561580,27.00,0.12,-0.29,28.00,3.26,-0.45,26.00,0.01,-0.07
2561640,27.00,0.02,-0.27,28.00,3.11,-0.01,26.00,-0.01,-0.00
2561700,27.00,0.02,-0.15,28.00,2.47,0.19,26.00,-0.05,-0.00
2561760,27.00,0.01,-0.02,28.00,2.22,-0.18,26.00,-0.01,-0.04
2561820,27.00,0.10,-0.21,28.00,1.91,-0.01,26.00,-0.01,0.06
2561881,27.00,0.02,-0.22,28.00,1.38,0.22,26.00,-0.02,-0.03
2561941,27.00,0.11,-0.11,28.00,0.77,-0.15,26.00,-0.01,-0.09
2562001,27.00,0.27,-0.28,28.00,0.20,-0.32,26.00,0.01,-0.07
2562061,27.00,0.05,-0.15,28.00,-0.56,-0.22,26.00,-0.01,0.00
2562121,27.00,0.07,-0.22,28.00,-1.11,-0.15,26.00,-0.04,0.05
2562181,27.00,0.02,-0.23,28.00,-1.91,-0.27,26.00,-0.04,-0.03
2562241,27.00,0.11,-0.16,28.00,-2.13,-0.04,26.00,0.04,-0.07
2562302,27.00,0.04,-0.37,28.00,-2.54,-0.15,26.00,0.01,0.00
2562362,27.00,-0.08,-0.16,28.00,-2.92,-0.10,26.00,-0.10,-0.09
2562422,27.00,0.11,-0.18,28.00,-3.35,-0.29,26.00,0.01,-0.02
2562482,27.00,0.08,-0.22,28.00,-3.39,-0.21,26.00,-0.04,-0.07
2562542,27.00,0.04,-0.25,28.00,-3.88,-0.16,26.00,-0.04,-0.08
2562602,27.00,0.08,-0.16,28.00,-3.80,-0.35,26.00,0.01,-0.02
2562662,27.00,-0.11,-0.21,28.00,-3.67,-0.31,26.00,0.01,-0.04
2562722,27.00,-0.07,-0.05,28.00,-3.68,-0.14,26.00,0.01,-0.05
2562783,27.00,0.02,-0.03,28.00,-3.47,-0.53,26.00,0.08,-0.03
2562843,27.00,0.02,-0.14,28.00,-3.30,-0.29,26.00,-0.02,0.04
2562903,27.00,0.05,-0.32,28.00,-3.19,-0.62,26.00,-0.02,-0.07
2562963,27.00,0.01,-0.29,28.00,-2.82,-0.28,26.00,0.02,-0.00
2563023,27.00,0.14,-0.24,28.00,-2.34,-0.06,26.00,0.01,-0.07
2563083,27.00,0.02,-0.07,28.00,-1.71,-0.58,26.00,-0.04,0.01
2563143,27.00,0.12,0.04,28.00,-1.11,-0.55,26.00,-0.04,-0.02
